0.1,2,1,0,0,27000,216,66723150,567994951,371697333,521515284,330261295,682869140,1232924300,351071747,1352944426,806601470,996646669,928102507,478406845,480041712,1242465661,854513983,707802379,441029750,266596381,639405384,72630013,444381066,146314407
0.2,2,1,0,0,27000,216,81007106,592885218,379995131,641485333,372238535,705567069,1369200903,334166242,1355163249,700822709,940080881,928519473,468063946,487542734,1267773261,852637743,703798512,441202778,268402370,647741473,71991833,495265505,172806448
0.3,2,1,0,0,27000,216,94612156,777332836,443303402,711221316,404779479,904279229,1601924206,332680851,1355903076,719971568,977391580,931026057,476478473,488451574,1250482544,859263953,707617016,441426730,267914688,645480103,72486042,594462121,271855399
0.1,3,1,0,0,27000,1000,615231077,1425999126,965412582,1316065226,931459138,1806088920,3231346218,1133649428,3925837229,2012825433,3599541151,2175270870,1793707937,1141593698,4013636395,2195701656,1956891609,1186464456,1652386143,1987329002,328012237,1371688385,509439593
0.2,3,1,0,0,27000,1000,689006068,1633976867,1073241306,1507832555,1091510654,1836144312,3396185479,1090195523,3963236178,2074760763,3544787908,2179846158,1785957808,1144040016,4176123793,2197242241,1965225957,1168847552,1643129297,1978460344,330760880,1540311166,641023725
0.3,3,1,0,0,27000,1000,695327163,1750910577,1128155742,2118374651,1090415886,2029340577,3643953430,1119223987,3947261079,2031976457,3635002814,2189573165,1808241727,1149790831,3972445486,2238354213,1963587484,1160550230,1651805447,1974623372,326936174,1597262854,548877784
0.1,4,1,0,0,27000,3375,531973668,3366686421,2096097853,2630455945,1712283282,3032045521,5566704712,1537205155,6331028594,3026864940,6302984546,2872100430,3114079926,1514803494,6722875109,3260614574,3141401853,1765326507,1156270457,3562366138,249027618,2246144215,971287163
0.2,4,1,0,0,27000,3375,572868380,3535910690,2436441939,2973647941,1788034705,3138831230,5981884521,1532696142,6303593188,2913268702,6432187070,2878061128,3110130197,1512330314,6809385892,3302309858,3123946884,1672327170,1196134151,3292170517,238877371,3261354281,901510631
0.3,4,1,0,0,27000,3375,558951187,3806831157,2351817615,2993935257,1876041694,3426443824,6363356985,1582483980,6288299024,2886396043,6288386963,2874512444,3120495263,1512453698,6755769212,3242816524,3119839140,1713695949,1165009572,3335649502,245121162,2288060681,997468749
0.1,1,1,0,0,29791,29.791,8565494,42148344,26645621,65777775,40798234,117302254,230543356,20581566,181778762,40979899,50174403,151585201,37279954,79734894,95036428,77031306,92114488,37432264,21697662,54368296,6900422,104481273,41287211
0.2,1,1,0,0,29791,29.791,11856986,67254372,42400187,95346923,56559215,187061882,315183793,20587379,179620655,38668855,51750957,146300519,34253210,80218186,95442773,78398362,91236375,45445104,21756615,55256977,6808677,121295223,67258672
0.3,1,1,0,0,29791,29.791,15596928,92595752,55863911,113395021,64350991,242125953,424088256,20626970,176369981,38764419,48236975,144208413,34187095,81149973,89615755,70122789,92774503,37424235,21700109,55320393,6876590,151728320,78068856
0.1,2,1,0,0,29791,238.328,94128990,619452638,400132781,689065450,403822109,1124907169,1513737996,430393321,1656206512,897170201,1104337141,1134536309,583297487,588304914,1595234765,1079124340,865902383,534205335,323152659,787032745,88197090,651203304,247790554
0.2,2,1,0,0,29791,238.328,98591697,717296343,454854831,780636196,452075756,1014299246,1926777314,405303100,1650637161,853174944,1101878357,1138738390,585783321,587944421,1671823346,1043225699,862559204,534327357,328029250,790889768,86970801,709299618,258157963
0.3,2,1,0,0,29791,238.328,127267682,805668824,481868639,843579876,496317444,1185897502,2483839544,406274746,1650845391,809718665,1232953969,1130738435,586222721,587989413,1513401810,1099813566,866541884,536324627,323645749,787097627,86669309,656816692,340272029
0.1,3,1,0,0,29791,1103.37,675901214,1854409429,1154493267,1742773935,1229419951,2130283253,3855238465,1365273372,4792348431,2561098314,4441202663,2648606656,2175761496,1385261913,4858954913,2677419582,2383064868,1475323177,2017826970,2499242153,403217988,1800709831,722169392
0.2,3,1,0,0,29791,1103.37,771865984,1927305449,1261976538,1920633739,1260453524,2522936978,4292335827,1352987466,4806005932,2609351559,4604713865,2649071973,2228356425,1400294741,4949130789,2667610718,2399816693,1409166705,1971356060,2399353351,402791407,1850980936,737353045
0.3,3,1,0,0,29791,1103.37,830026382,2263978709,1442506128,2424280680,1365396749,2574000199,4592517822,1381295579,4816312113,2498928313,4479166158,2654982631,2235933898,1393115788,4837402220,2679961209,2390686897,1403518983,1991229148,2418515312,403334916,2079291695,784959002
0.1,4,1,0,0,29791,3723.88,585284314,4211106140,2632232830,3372417706,2106766853,3529147808,6885388839,1857864881,7705281134,3530457905,7711106066,3494915510,3824641444,1841917855,8065599581,3964728748,3801487002,2174347299,1429111309,4072599238,304666458,2638909660,1118815763
0.2,4,1,0,0,29791,3723.88,636448077,4423131112,2586528032,3462436624,2218728252,4086134855,7078607603,1946659095,7775597631,3509207850,7672012065,3507221877,3868349504,1841708932,8128313977,3861568481,3889501272,1972115191,1409859270,3890161323,296422510,2775645750,1204984803
0.3,4,1,0,0,29791,3723.88,657269841,4610497354,2857511113,3646931792,2267543157,4168925345,7427496911,1864085825,7668480947,3543165379,7666850686,3495670577,3951259130,1838729039,8264037239,3594496944,3793563484,2132310897,1437955040,3933958518,302140280,2866634133,1376165280
0.1,1,1,0,0,32768,32.768,9905332,51113181,35972100,79118315,48801664,140788445,284670044,24728764,218192910,54747682,67162174,175785810,39494794,94510437,112510862,90359889,111432565,52329511,26283916,64949890,8159217,125033346,47334503
0.2,1,1,0,0,32768,32.768,11796799,78193408,46294346,120616058,71020633,243427357,532937198,24690889,210213720,46145125,57288879,175381978,34833551,95391516,104119550,82953843,108290099,44773305,26022697,55424791,8084833,143250589,54181570
0.3,1,1,0,0,32768,32.768,18451776,111565952,67264954,139548639,78554737,284457281,512547204,24729294,212401789,46013997,57130941,174515241,34860616,91444242,103134638,83010403,108522195,44740344,26014523,55566291,8040640,168230081,63749719
0.1,2,1,0,0,32768,262.144,95695478,767573441,492186518,782845490,480854858,1014996649,1780820019,510822678,1992132963,1198116833,1556985600,1372658505,707906834,711441488,1891741362,1267061049,1040165802,643125200,387784515,958526519,102813610,793708817,306857190
0.2,2,1,0,0,32768,262.144,134360275,851054100,532132146,903986835,551822520,970449808,2225555187,507346509,2002155142,1080633204,1615868602,1363778005,727368209,705787286,1982329890,1325851471,1042847980,643939339,391657594,954932190,106308034,990030997,329176854
0.3,2,1,0,0,32768,262.144,148127123,1017986731,568635576,1012851399,590976408,1265857604,2245209737,533053487,1993008940,1124399594,1556129210,1362933257,712551523,711557067,2048315718,1339163762,1040636863,643152604,390225969,969603152,109138301,786566332,334160132
0.1,1,0,0,1,1331,1.331,79819,236217,232400,39093,22633,1074414,845815,325820,3433307,338115,302480,6672026,20346678,7609118,299519,351470,1309605,325231,189655,300536,169747,235958,349496
0.2,1,0,0,1,1331,1.331,68469,218505,22918900,62063,33777,988116,769117,264015,7738385,277188,255352,7683343,248002,6864449,310126,348543,3516384,334863,188212,310781,173143,251643,363784
0.3,1,0,0,1,1331,1.331,87380,241400,243243,74264,39843,1026959,764792,321680,3302066,341772,315717,3214202,20418515,6241957,400239,458957,3472794,424753,198403,34924893,187320,264653,424374
0.1,2,0,0,1,1331,10.648,139848,389835,325119,274265,175612,1368510,1287756,246316,6833204,274329,342963,6694100,20229070,6519391,686330,524577,3819574,444926,312507,34749097,144963,494380,443039
0.2,2,0,0,1,1331,10.648,159804,352255,29103183,338732,171198,1352520,1446528,232347,6761902,273810,337692,6640947,19736489,6905789,672381,524360,3716124,447810,302290,6038492,149820,534183,448592
0.3,2,0,0,1,1331,10.648,159502,466051,366159,404461,218806,1445155,1524006,240303,8135252,270787,346040,8006185,20287714,6575276,692692,519235,3883203,448516,316854,444076,143244,584840,461316
0.1,3,0,0,1,1331,49.2963,253768,1109073,823161,862760,552447,1935410,2903032,1741563,10241831,3061121,15018200,9631877,20274936,8042423,4705476,4140582,6960801,2418839,723288,28815915,276119,1008507,746195
0.2,3,0,0,1,1331,49.2963,291777,1203218,882111,968546,577200,2200420,2789746,1700198,8397343,3031285,3117349,9610060,20218518,9315469,4693506,4119656,5509615,2388971,736584,14992049,276196,1070195,791923
0.3,3,0,0,1,1331,49.2963,312051,1395775,995282,1126815,668234,1959173,2818369,1726141,11623513,3012273,3125445,11093518,11374298,7940568,4702589,4117105,5531315,2414235,701611,2514427,280583,1202230,777227
0.1,4,0,0,1,1331,166.375,616227,2850485,1944346,2157342,1398327,3438525,5069175,4668973,13999432,8553694,12263035,9518019,5702253,7096980,12464043,8925332,7929113,4686202,2586962,5729322,1140383,1643337,1078909
0.2,4,0,0,1,1331,166.375,648462,3081120,2075891,2387077,1474262,2822883,4770895,4738887,17380834,8559555,12338355,13666639,5709189,10633183,12483477,8895644,7946014,4705843,2524604,5760807,959349,1745122,1112606
0.3,4,0,0,1,1331,166.375,662466,3347284,2181968,2614310,1586270,3589026,5744556,4668288,18489512,8538300,12225217,12202222,5743850,10491798,12482535,8897401,7991356,4681921,2477814,12325346,895248,1863317,1147501
0.1,1,0,0,1,1728,1.728,137627,409697,16708485,61994,37199,1361793,1026531,395085,7694949,395161,374746,6262172,365187,7917635,517701,588482,1852127,568855,248208,510618,233448,332577,833773
0.2,1,0,0,1,1728,1.728,121515,379851,7214247,100485,46497,1280023,1030331,395327,3381672,454916,20422859,2711298,20440824,6261753,512158,588012,3367742,561840,243275,22990862,238362,363483,820985
0.3,1,0,0,1,1728,1.728,112936,278354,264943,100015,47769,1232937,1022568,333501,7778487,349126,316034,6226382,20440544,7676319,437223,495369,3358060,472886,250440,19142573,228699,374195,634327
0.1,2,0,0,1,1728,13.824,225237,464557,366525,448925,243704,1986115,2040616,303590,8793907,370331,448614,7156751,290857,1470785,935442,713425,3844125,554517,436605,584366,183388,740094,624848
0.2,2,0,0,1,1728,13.824,233052,510469,352880,553915,280702,2040461,2220960,295653,7286703,366187,6424213,8403687,20207355,8239099,937360,702416,5530580,561788,441456,12923227,184883,823369,658896
0.3,2,0,0,1,1728,13.824,262371,586896,409558,595326,323310,2068083,2390246,299338,7409843,371257,6616860,8476129,20262052,8306141,957810,710730,5537050,557408,446767,34476569,182687,913164,671025
0.1,3,0,0,1,1728,64,407503,1751813,1291903,1290148,870846,2863893,4397169,2626006,9712306,4859324,4991547,11530524,17227202,6113235,7622339,6568072,6983033,3646347,1088627,34537302,355105,1677947,1090630
0.2,3,0,0,1,1728,64,450984,1987143,29001777,1691366,958740,2989418,4695853,2610167,14132549,4845118,4967113,13057093,2632292,10341881,7608798,6545122,6768839,3646164,1111909,18600071,359970,1822259,1137199
0.3,3,0,0,1,1728,64,443739,2219957,1502900,1816797,1065808,2925205,4535642,2601829,10912917,4847445,5002990,8994291,15571995,10587197,7616160,6533248,6951478,3649314,1157585,34720422,384899,1967890,1151297
0.1,4,0,0,1,1728,216,920274,23504757,29108372,3677659,2388506,5751919,8742829,7446654,21203484,13879271,19906140,19887026,21998662,14408291,20179405,14247737,11375302,7680829,3932784,9528835,1107388,2766019,1490703
0.2,4,0,0,1,1728,216,862761,5091546,3323017,4183988,2593829,5043074,8472555,7454412,22729184,13854946,19947537,19987168,9311337,12851805,20190728,14270718,11274346,7684048,4026463,15793166,1041702,3558487,2159796
0.3,4,0,0,1,1728,216,969185,5447115,3552707,4506158,2716832,5403681,8898702,7418285,25383655,13860231,19864717,14216650,9277275,12801887,20284339,14213144,11478325,7648445,3885133,9481631,1085857,3087287,1579581
0.1,1,0,0,1,2197,2.197,134524,237886,236079,90056,52203,1489010,1119712,302514,6459824,289755,287310,6207465,7229828,7719350,355214,376648,5156725,386129,293332,13663106,220697,458508,619736
0.2,1,0,0,1,2197,2.197,144776,299554,29081529,140757,66564,1672398,1408537,378007,7552926,371475,345403,5363325,18682646,6328709,524499,580396,3497581,571470,300718,34883249,251978,500790,923141
0.3,1,0,0,1,2197,2.197,143138,254469,29090913,178608,92155,1500422,1371888,274688,6481368,265778,253094,6252655,14230606,8008440,356208,378972,5049230,386881,291440,321724,206198,531223,634153
0.1,2,0,0,1,2197,17.576,259002,656290,482440,712880,408963,2617318,3058123,408580,9593495,558497,690507,7690972,16833380,7216168,1370616,1061908,4216089,756974,627801,3687676,228204,1232237,1003026
0.2,2,0,0,1,2197,17.576,292921,738106,7481762,874128,471624,2871693,3457302,407548,8209740,558024,678239,7621465,413576,8494342,1364376,1056966,4345978,753611,578602,791494,231458,1381719,1044961
0.3,2,0,0,1,2197,17.576,328095,840879,2850928,1001276,501163,2935715,3719830,409483,8280522,557120,688535,9029346,19231561,7209213,1356495,1048997,5973256,759720,597788,1360660,234435,1418528,940294
0.1,3,0,0,1,2197,81.3704,569704,2827310,2034662,2373656,1439805,4932196,7616593,3964942,17850970,7510323,7803467,10499714,13833425,11871125,12100599,10339009,9011554,5546064,1520166,6163910,515331,2878268,1974737
0.2,3,0,0,1,2197,81.3704,549520,3152581,2187963,2577541,1582328,5170789,8268013,3968775,17190303,7504320,7782884,15987177,4102050,12531527,12153367,10358624,8969032,5521059,1579629,6176846,551005,2895653,1755310
0.3,3,0,0,1,2197,81.3704,620289,3596513,2436923,3083387,1742361,5140980,8609969,3943160,17642099,7517325,7799614,16374191,4099901,12103391,12143177,10355866,8863248,5545635,1540130,34544603,542725,3133093,1713155
0.1,4,0,0,1,2197,274.625,1385053,7543636,4922617,6242647,3943058,9300876,14445950,11571993,35290869,21298949,31016897,27430168,14693832,17830646,31312392,21760904,16293304,11881939,6211285,14916317,1806103,5478884,3074760
0.2,4,0,0,1,2197,274.625,1486263,8100964,5254891,6825900,4200115,8314841,14541686,11593347,35386714,21285450,31079982,27341663,14706110,15104793,31428197,21736153,16237346,11933109,6066876,14954957,1898932,4712372,2074130
0.3,4,0,0,1,2197,274.625,1582233,8905070,5509183,7371603,4516640,9885058,15709066,11623747,36620895,21320896,31070083,27457856,14668151,16929538,31307622,21801081,16438856,11903248,6108698,39584181,2010823,5613510,2771099
0.1,1,0,0,1,2744,2.744,175093,251286,255430,162092,86264,2181247,1688755,439202,6964475,431714,393755,7353443,20401228,6433224,549430,606063,5268560,612049,372253,536237,281877,632186,1029872
0.2,1,0,0,1,2744,2.744,179369,290149,292951,176348,107401,2027070,1758049,288437,7635600,276236,282121,6323228,11068543,7924739,390913,385955,5253340,397790,365731,34802230,251279,699556,769812
0.3,1,0,0,1,2744,2.744,190025,277398,14180014,253331,130105,2078793,1942208,323825,6604025,318098,294602,7756667,20361217,6465306,429660,463731,5219132,469741,355995,397553,259010,737118,886292
0.1,2,0,0,1,2744,21.952,298925,939731,689543,1055904,570701,3232079,4353382,586750,9242409,817613,1006952,8493759,8950163,9261307,1916528,1553545,6546952,1088911,753218,33376148,305117,1666407,1171960
0.2,2,0,0,1,2744,21.952,399279,1096189,798227,1301541,682329,3703083,5072417,576289,9131240,819701,1004170,8399640,18962505,9161849,1923929,1544941,6535501,1088078,787196,1129005,300314,1899147,1355674
0.3,2,0,0,1,2744,21.952,436828,1290782,885833,1498209,764259,4137750,6257580,578261,9449583,815223,1003234,8480082,584652,9270597,1921001,1560865,6547923,1075742,787713,33318169,296400,2097627,1357908
0.1,3,0,0,1,2744,101.63,769089,4265961,2985725,3431206,2198036,7379040,11649247,5990442,23326726,11520368,11871907,18255280,11234035,13206468,18405029,15697941,11155824,8251197,2260521,9271762,743047,4077428,2191997
0.2,3,0,0,1,2744,101.63,764568,4824336,3256191,3959413,2456407,7920289,12708765,5959270,23286746,11512962,11868368,20805552,6190376,14874738,26133645,15663880,11091178,8259848,2257596,36520870,757947,4395241,2233636
0.3,3,0,0,1,2744,101.63,890829,5455348,7053174,4237263,2699312,9070340,13767100,5964528,21988354,11501759,11889092,18383661,6158678,11145721,18428961,15677636,11260852,8220197,2277865,33898737,759678,5624768,2930112
0.1,4,0,0,1,2744,343,1947330,11563792,7450321,9574070,6161537,14499919,22628954,17485691,52812206,32312856,47191374,38264916,22192606,22133304,47410019,32594886,23519920,17849115,9109095,22613896,2527748,6843953,2830747
0.2,4,0,0,1,2744,343,2010256,12744290,7879166,10853440,6595937,14841769,24401319,17554224,50121363,32371788,47170912,35784452,27106045,19437483,47449286,32612972,22355635,17860303,9177539,22591983,2539752,8389233,4029422
0.3,4,0,0,1,2744,343,2323180,13804799,8739016,11772573,7046741,15648927,25031041,17506945,52779674,32398633,47093457,38226187,22582714,22680871,47557080,32690446,23526956,17860014,9041263,22818787,2536988,8001972,3107964
0.1,1,0,0,1,3375,3.375,218371,293603,288454,227012,117228,2450500,2151678,327863,7268763,311710,333428,6759238,268102,7877530,470710,423512,3646458,445351,428512,385068,299004,862632,1097880
0.2,1,0,0,1,3375,3.375,243155,261746,268301,302264,139130,2588000,2330167,333951,7482471,312746,330022,7240518,274358,8062484,475303,439114,3874891,440931,431376,396025,306750,965678,1084264
0.3,1,0,0,1,3375,3.375,246100,262430,229218,329094,160932,2587937,2573363,321440,3958607,303727,3093344,6413918,19779639,6588118,450946,420083,5244151,435382,442615,34788161,306515,998514,1089161
0.1,2,0,0,1,3375,27,501870,1235827,896377,1566437,899856,5174889,7343744,741884,11795113,1139440,1385407,11250345,20239461,9586080,2657297,2208200,5780715,1408849,1065609,1502024,406905,2593183,2330520
0.2,2,0,0,1,3375,27,570653,1513960,1057939,1911944,1019327,5266064,7472992,745947,12000627,1138329,12465326,9921110,20243375,6878806,2641014,2195893,5694822,1387042,1092570,17779683,389098,2738046,2004475
0.3,2,0,0,1,3375,27,614932,1678412,1154898,2317923,1166888,5585033,8223605,740914,11703306,1146274,1388045,11284488,20281283,9890728,2645477,2188517,5963355,1400853,1087542,5239415,401749,3089481,2057647
0.1,3,0,0,1,3375,125,982847,6328183,4383904,5253013,3408747,11239113,18330791,8671072,28429662,16873100,17616043,20654335,20144510,13843821,27587267,23268619,16370468,11966005,3287831,13700467,998052,6139811,2777399
0.2,3,0,0,1,3375,125,1008499,13079280,4747596,5628022,4100585,11938182,18757968,8694223,24105360,16898007,17725747,20565488,9159098,13390246,27335951,23331981,13577602,11963212,3235477,23849217,1009513,6753887,2814055
0.3,3,0,0,1,3375,125,919314,7931406,6105979,6762459,4396120,12889424,21070675,8667001,28176257,16880195,17701047,20508284,20164598,13367597,27412221,23274190,14828608,11963608,3233436,13710747,1071208,8830737,4373331
0.1,4,0,0,1,3375,421.875,2931111,17810081,11321884,15258340,9433330,20845894,33693238,25742504,70206814,47728960,71247709,47002201,33901936,25020904,71722078,47907420,35089770,26127884,13983825,34414995,4091104,13770106,7265035
0.2,4,0,0,1,3375,421.875,3085847,18716028,32449905,16374706,10268034,23499731,35901117,25717973,70414987,47758435,71107598,46821019,33816252,24916531,71561918,48037260,35226596,26233691,13850620,34331199,4090039,12006544,4824343
0.3,4,0,0,1,3375,421.875,3382125,20941264,12873922,18272864,10871065,25007895,38535940,25766039,73726267,47738302,71360186,46881641,33850760,25207678,71496533,47869424,35105388,26137641,14352214,34129707,4051187,14635260,7013455
0.1,1,0,0,1,4096,4.096,281977,268816,29107840,267459,146977,2933952,2719127,364725,8384179,335057,369554,6586305,305908,6762194,535035,458216,3765564,498146,493109,424668,356802,1128548,1221014
0.2,1,0,0,1,4096,4.096,299891,327220,338589,396310,202173,3143253,3113339,373359,6980728,347155,12375872,7993706,20387305,6815943,538350,496335,5484054,497523,503014,34205251,355812,1262375,1506440
0.3,1,0,0,1,4096,4.096,323964,346752,21222640,504554,226329,3310746,3579085,475560,7031962,465654,20570984,8005706,20542449,8089931,643974,636562,5460485,642578,509525,557303,357734,1094723,1812048
0.1,2,0,0,1,4096,32.768,698923,1769080,1313443,2356708,1277080,6957586,10176226,993900,14232140,1621019,1922590,13067077,20220009,10883778,3718636,3103429,8448378,1913586,1490444,35187723,489641,3431178,2589757
0.2,2,0,0,1,4096,32.768,707311,2155666,1479473,2806703,1536417,7686548,10966437,993948,13946062,1616071,1927633,11573477,20273516,10775777,3719186,3113594,6776889,1876950,1452682,2158525,485119,4208057,2741746
0.3,2,0,0,1,4096,32.768,831465,2439080,1667505,3315803,1817102,9060515,13450913,991582,13507497,1630150,1929235,12300253,13188223,10705159,3709999,3091067,8517711,1875655,1478471,2062174,502387,4868701,3067034
0.1,3,0,0,1,4096,151.704,1371727,9210900,6383762,7387137,5023689,16863529,26036167,12410188,35029668,23241790,25117857,29409871,22273279,15374938,39287004,33070692,20852603,17141086,4599043,19982022,1535295,9116686,3887051
0.2,3,0,0,1,4096,151.704,1422998,10463920,6930515,9144278,5585774,17736089,27822344,12464909,35151844,23621456,25179766,29615196,13411283,15488619,39515649,33093306,20738928,17151806,4688950,20039204,1606400,10806406,5413106
0.3,3,0,0,1,4096,151.704,1690203,11866497,7752766,9924366,6130933,21281751,31033828,12365770,34982550,23265470,25119250,29401601,20851204,15457866,39148462,33139701,20392041,17101886,4736003,19938532,1548798,13129445,6633627
0.1,4,0,0,1,4096,512,4091760,24786110,16450070,23986751,14269442,32640550,51244595,37234625,106357109,68924974,104000914,68351771,49474422,36356039,104687631,69162344,51677059,37434612,19806278,50308265,5520093,19515046,8917790
0.2,4,0,0,1,4096,512,3996406,26778840,17150512,24476945,14930106,35678891,54323586,37244308,107684686,68942396,104102025,68664950,49572228,40544318,104508430,69002725,51688399,37491462,19867236,50627509,5768532,22150830,11020575
0.3,4,0,0,1,4096,512,4583191,29188794,18595230,26838590,16001059,32940134,57347899,37294375,110900442,68980924,104095955,75259795,49436531,43060004,105326141,69154780,51388533,37627933,19960400,50098452,5523979,23224921,12799457
0.1,1,0,0,1,4913,4.913,382554,358395,16873194,395800,192562,3665396,3611092,399777,7317378,380336,448847,6899630,15394454,8620586,635523,521673,4168106,538736,601151,34903934,400484,1504720,1415420
0.2,1,0,0,1,4913,4.913,399091,368471,388346,547011,259832,3904011,4209185,408147,7279774,386853,20525861,7079330,20497142,2676530,633541,533889,5563869,549452,608208,30540833,410824,1670424,1642006
0.3,1,0,0,1,4913,4.913,407744,401786,349936,667778,317848,4224229,4537255,436449,4414087,413911,474045,7499779,372917,6899978,690948,565682,3946648,574999,611715,552376,416768,1547261,1645722
0.1,2,0,0,1,4913,39.304,825737,2529717,1846904,3226762,1844323,10828069,15873172,1323940,15385829,2271076,2628040,12217434,1432602,11930636,5162851,4474145,8621387,2630578,1955757,32176571,623361,4873227,2798170
0.2,2,0,0,1,4913,39.304,1005828,3002739,2100209,4132924,2166151,11938838,17668344,1320650,15730569,2275193,2633528,14792177,6587072,10672936,5171895,4471659,8351508,2634583,2013094,26869271,624616,5217682,3135747
0.3,2,0,0,1,4913,39.304,1066126,3533111,2325106,4610855,2535495,12359378,18016951,1324959,16609428,2270798,2637702,10562875,1443903,11918702,5141471,4493525,8233884,2633273,1903529,2828944,632896,5992897,3314059
0.1,3,0,0,1,4913,181.963,1728343,13284293,9127763,10929884,7315977,22203744,36806540,17833573,50848945,32556098,35222292,42032449,26294786,21923230,54890648,45893307,29269230,24570374,6612521,28740687,2189531,13698592,6076316
0.2,3,0,0,1,4913,181.963,1839871,15188930,9933654,12496506,8145999,25580615,41544059,17877661,57676358,32379030,35584019,49556124,19290071,28792246,55022494,45904002,27981708,24546435,6710432,28594291,2200037,14481727,5822917
0.3,3,0,0,1,4913,181.963,1946937,16949492,11063422,15384347,9010802,28009405,45653193,17893912,55584368,32805247,44426747,49588246,27405926,28802265,55280805,45897027,27959710,24760791,6617913,39662910,2189602,18033214,8695068
0.1,4,0,0,1,4913,614.125,5925802,38099803,23463371,32698654,20517023,48281793,75069477,52754583,154792056,97987858,150135054,103948151,71210913,58469971,149496241,98220086,72255599,52950034,28061489,71685123,7593479,30284994,14392799
0.2,4,0,0,1,4913,614.125,6220434,39159658,31869649,37340727,21781341,45194453,75372943,52646806,149970665,97891081,149632029,98202125,78375377,52099045,150182019,98012399,70175080,52977078,28349710,71156540,7677829,27846390,10661962
0.3,4,0,0,1,4913,614.125,6762103,43476033,26449346,39063859,23489863,52988872,85749581,52752584,148532721,97896546,149386224,97701993,77902021,51993147,149544962,98132206,69873381,53014183,28525183,71304319,7725760,35018231,16533942
0.1,1,0,0,1,5832,5.832,477722,391481,435096,507289,254486,5398385,5906423,536048,7102698,530304,594670,7010310,492385,7164016,852508,705854,4143106,726726,772425,725727,483351,2300641,2402534
0.2,1,0,0,1,5832,5.832,495819,446846,437356,736299,350140,4951506,5798229,487806,7629582,466677,557848,7073012,6911295,6808298,799093,623237,4116804,623182,760769,7409662,458443,2182893,1903014
0.3,1,0,0,1,5832,5.832,507748,517204,454856,919121,422971,5285075,6256423,451248,7652584,437677,541608,8543896,20512469,8617246,749561,588988,4127591,588542,759919,588619,465701,2039162,1773188
0.1,2,0,0,1,5832,46.656,1103862,3432662,2526409,4263799,2654583,13883497,20299025,1741229,19725113,3127073,3618925,13546526,1922729,8825426,7057255,6127647,10220489,3463527,2574622,5157311,789728,6645904,3769199
0.2,2,0,0,1,5832,46.656,1347619,4142549,2799282,5403471,3220258,15919732,24245198,1744067,18544283,3119064,3635641,13428546,1945529,10980590,7063521,6198749,8805433,3459623,2548534,3828925,775652,7838305,4153985
0.3,2,0,0,1,5832,46.656,1441990,4896609,3197460,5945403,3921420,17992760,27263308,1749635,20293643,3141650,3647739,18104701,10445739,13545184,7044360,6171323,12168877,3427280,2554214,15925585,758805,7981841,4329780
0.1,3,0,0,1,5832,216,2100239,18579322,12856442,15359759,11760259,31011244,50752402,23979557,76982022,44332490,48841811,65560485,28832044,36923476,75176127,61801312,37810321,33309976,8781079,48030306,2787448,18744573,8159891
0.2,3,0,0,1,5832,216,2204541,21248884,14006953,18581368,13279119,36742262,57523638,23959370,71105169,44226964,48734517,58002388,26389872,29994067,74772672,61991058,37730948,33355867,8590359,39354431,2774868,23344854,12025456
0.3,3,0,0,1,5832,216,2280965,23584752,15346124,19873806,14129406,35757430,58758579,23878825,71248421,44253938,49162305,57971103,25858355,29965992,77019560,61912595,35111189,33323173,8433857,39279014,2809372,26301253,11743573
0.1,4,0,0,1,5832,729,7620061,52626608,32423014,47063772,29431852,61385514,106318875,73209258,208909379,136910537,209119833,141277100,98444546,76470185,209506150,136756052,97774935,73438493,39659008,98988797,10716934,42273477,18522741
0.2,4,0,0,1,5832,729,8871170,60970607,34286403,54072510,31163664,61289643,104686935,73184021,208912627,136698905,208859242,137676354,98519007,73569204,209715342,136978262,97935609,73434820,38558472,98517299,10755129,46938469,22677506
0.3,4,0,0,1,5832,729,9339915,60725418,35682694,57321626,33935672,67229440,112762595,73194045,210396663,136601894,208743761,136293325,101784184,72355870,209110053,136863763,98020320,73286630,39483177,98826985,10588252,42788787,15779906
0.1,1,0,0,1,6859,6.859,610362,438626,475626,691830,356050,6034283,6652532,525991,8109141,531042,654422,8909218,505086,8805203,896762,702070,4418971,672540,918506,22255982,542326,2368534,2989535
0.2,1,0,0,1,6859,6.859,604711,468516,11532771,953236,496250,6895558,7919709,516679,8363854,523467,636084,7418417,20575708,7416041,891060,674415,4362441,671109,933580,35044664,529148,2709996,2540639
0.3,1,0,0,1,6859,6.859,643482,603306,21926625,1174065,575793,7238979,8578470,520742,5250230,517099,643954,6054426,493800,8989508,904231,699184,4429649,685935,928412,767034,549751,3000644,3320180
0.1,2,0,0,1,6859,54.872,1474631,4562890,3212956,5790346,3934903,20453879,30327198,2232988,24763667,4124586,4752050,22017021,20214332,14048446,9578372,8437016,13212130,4604547,3485343,5188886,966099,11575307,7027023
0.2,2,0,0,1,6859,54.872,1436232,5577605,3722017,7125768,4585790,20520106,30814120,2236296,24306071,4118483,4751448,20476985,2526082,15235906,9592822,8432396,12659504,4583252,3369105,5147477,934729,12764037,6973876
0.3,2,0,0,1,6859,54.872,1912854,6408496,4202857,8918844,4813202,23073553,34840089,2233444,24443602,4131034,4758728,14819282,20252077,8295892,9613322,8424379,14830896,4626917,3418384,5160299,929409,15015400,8712689
