0.3,3,1331,20.7969,892563,4656618,2990554,3875155,2302200,4389323,7478992,3378081,17415632,6093112,14611092,12418441,19004043,10989499,22030730,6807150,7837973,3809460,2462500,34977051,656551,2705664,1311792
0.1,4,1331,49.2963,3725956,5884883,4499381,5117321,3583390,8063595,12996072,4147896,22122854,7082221,15414363,12430629,7285668,11392154,16448366,7408798,9844899,4468144,10044599,18708798,2008970,3999798,1528767
0.2,4,1331,49.2963,3846388,6316241,4646753,5420823,3762088,8138580,13489367,4168404,21208862,7065616,15452055,13853717,7276359,11246801,16571912,7400677,9840569,4519092,9954708,37079464,1999396,4230387,1568509
0.3,4,1331,49.2963,4016083,6809368,4836378,5837105,3961144,8483094,14006079,4161171,22124138,7073150,15367641,13663555,12578649,8717053,16359758,7407834,9931003,4515622,9992975,7788798,1996045,5144444,2253712
0.1,1,1728,0.629738,251895,480285,455951,279087,152219,1396023,1357126,546781,6803768,551985,516628,3815607,493972,8047566,810278,761440,3611088,738182,478011,33740149,467427,508607,751280
0.2,1,1728,0.629738,228234,520387,434869,382900,204563,1362824,1306440,566562,8246091,550299,19215179,7965487,20646828,7866618,797370,751502,3700662,728994,505482,664052,450553,579046,723069
0.3,1,1728,0.629738,215037,560933,424034,430630,226723,1441374,1567443,554264,8286852,554196,510073,6207370,20570347,5976142,811636,757905,5287001,717766,478764,14368215,450265,624403,740602
0.1,2,1728,5.0379,434533,2035054,28988951,1878256,1070145,2596143,4005683,1753337,9964354,3128982,4080190,8668393,2190036,9868403,5679072,4198958,6328229,2436027,1444596,34805849,422591,1760462,1027290
0.2,2,1728,5.0379,490616,2430820,1616066,2237424,1298931,2946765,4567921,1753622,11416001,3120558,4070083,11681142,2185394,8284109,5717286,4173296,6228809,2456230,1461584,3072073,436069,1755863,1086307
0.3,2,1728,5.0379,578816,2735905,1784361,2458772,1382185,3496414,5540755,1754438,11930297,3111371,4063853,10351177,2178989,9747505,5693741,4244351,7677800,2441286,1427761,34745702,428534,2250589,1161453
0.1,3,1728,27,1274288,5976106,4098324,5211630,3311380,6719876,11153068,5381131,22090967,9702844,16054503,17310017,8112549,12778370,17404838,11105855,10853635,6088428,3743240,24049886,917983,3783216,1762691
0.2,3,1728,27,1306077,6657937,4347312,5802929,3604963,7757710,12513761,5345238,21441726,9753047,16075006,14371788,8114519,11849551,17404012,11041193,10845859,6081268,3759683,35465122,923155,4102303,1779642
0.3,3,1728,27,1455605,7409299,4705213,6333051,3877423,8438149,13573952,5391101,18824491,9708653,16066317,12748193,20081792,8599815,17441894,11051110,10886779,6097284,3703956,20658001,915259,4411768,1749870
0.1,4,1728,64,5757163,9507719,7058436,8518736,5886716,12272366,21927094,6635939,32004314,11583882,25076197,15264698,12039795,12259570,26453247,12161846,14281783,7071819,16188288,12529434,3049232,8255156,3520954
0.2,4,1728,64,6050118,10203055,7318031,9053307,6266775,13355739,22909595,6633191,31134273,11503584,25204718,18209403,11942129,13469403,26602428,12049764,14764860,7027482,16252678,12794242,3076791,7297405,2365834
0.3,4,1728,64,6371594,10856322,7809204,9830090,6590363,14581128,23634275,6633119,25236422,11559959,25031364,11308115,12081644,9194936,26456380,12079476,15729981,7019577,16095179,12624252,3077108,7374849,2341059
0.1,1,2197,0.800656,301374,568492,489569,447444,242900,1759996,1712256,583872,4352579,605438,612277,4186398,504784,8011271,1002808,869422,3898065,792612,522355,34986879,465507,737878,752042
0.2,1,2197,0.800656,301112,673352,520892,621929,330456,2048684,2237760,601547,4406632,618172,609811,4055960,516407,3984251,1010183,883643,3917275,811002,535200,743659,488930,862589,777326
0.3,1,2197,0.800656,264412,711056,14184984,767336,359370,1802253,1986468,593545,6787557,609447,609558,6865220,18477723,8311324,997241,892190,3914925,812749,548707,733394,485256,936961,870523
0.1,2,2197,6.40525,706940,3290370,2313921,3049124,1825718,4945104,7649195,2691163,16065545,4988717,7757938,13096650,20315081,9982839,9091279,6668224,8257015,3728572,2211230,4767636,641049,2666555,1442930
0.2,2,2197,6.40525,787177,3874339,2562675,3705282,2266488,5651428,8991828,2685628,11919882,5009707,6495591,13168331,3431709,8551884,9111896,6670389,8005075,3750547,2194730,4781357,620790,3215251,1845643
0.3,2,2197,6.40525,812606,4375719,2735679,4222424,2467322,6329609,10094317,2686880,11802673,4945911,6494449,9716356,20302946,8728321,9124875,6738160,6845486,3744974,2258770,4768617,627927,3546047,1961894
0.1,3,2197,34.3281,2012054,9931681,6618421,8589857,5468943,12326122,19756766,8466196,32803078,15235467,25492754,17224521,13074405,13063609,27199934,16844575,15626151,9519913,5748095,14148692,1445409,6257082,2391932
0.2,3,2197,34.3281,1913307,11044389,7207276,9601080,5979692,12317317,20448365,8417437,31420885,15257567,25623433,21372440,12948681,15912138,27399913,16916293,15690469,9529369,5554320,14204936,1423659,7908529,3628653
0.3,3,2197,34.3281,2186751,12072155,7774575,10612864,6448252,14149285,22579410,8419055,32877166,15253614,25498883,21600226,12994246,10166321,27358194,16949000,15635157,9538461,5858688,14290535,1429778,7466837,2605681
0.1,4,2197,81.3704,9565460,15691517,11349743,14371572,9785202,21385907,35938433,10292757,41191545,17751992,40395208,17406077,18868176,10177211,42519489,18604462,18626911,10830230,26415473,20064459,4738448,11512039,3499488
0.2,4,2197,81.3704,10079541,16692002,11787945,15430154,10308046,22038337,38083471,10296239,41191880,17603960,40323171,17504472,18946288,10320591,42711755,18590229,21280526,10899837,26402336,19981300,4742286,11938096,3659606
0.3,4,2197,81.3704,10644768,18046334,12478797,16771688,12605505,23773563,38367908,10315651,46166443,17648506,40353669,24158789,18955983,16237717,42558990,18547223,21279703,10867800,26430453,19932226,4694892,12949252,4052500
0.1,1,2744,1,316226,693158,557533,667723,349260,2594641,2864194,537040,9260068,632762,675947,7381683,483909,8613110,1188461,1000751,4223546,805689,577454,31622059,427701,1064506,864936
0.2,1,2744,1,337956,887132,662046,889532,501824,2886037,3520698,536614,8147481,647330,691352,8401244,20493461,8668022,1174144,999704,5945657,809736,573000,12903780,448408,1247103,940914
0.3,1,2744,1,344187,990305,652020,1156411,553591,3044691,4071574,537277,8167780,639968,692886,7403710,20489918,7205014,1169740,986326,4408844,800746,556808,765394,441023,1371367,1033933
0.1,2,2744,8,886564,4929092,3404329,4839356,2832661,7897394,12004222,3908289,19382832,7522411,9699595,14429549,5096542,11977157,13687566,10152160,8508859,5429200,3219041,7179990,903049,3900796,1937218
0.2,2,2744,8,1044485,5936323,3863194,5580020,3456145,8395824,13107299,3907665,16540269,7545677,9676643,17323665,5101003,11345632,13718395,10146414,11803210,5451689,3235851,7161432,854463,4652852,2059729
0.3,2,2744,8,1217830,6785817,28979685,6374110,3756075,9496962,14857375,3883580,20670715,7538150,9708294,15910062,5097024,12902965,13649791,10129986,10076207,5435450,3225823,7160637,867198,4959934,2197677
0.1,3,2744,42.875,2778299,15917944,10280381,13742121,8690264,18173277,30016553,12585041,47120755,22730926,38427560,31295651,19425690,20253935,41206327,25143117,22563082,14077590,8453724,21284704,2120604,10194062,3662678
0.2,3,2744,42.875,3023555,17237580,11097988,15596039,9411902,20465277,34443201,12558749,45437475,22697729,38415354,25670697,19379751,20546137,41149655,25118986,21084469,13986162,8527020,21225717,2165473,11278820,4032496
0.3,3,2744,42.875,3170915,19128229,11773163,16798448,10166769,21777571,35237774,12535944,41057957,22742843,38405581,25415974,28972087,14418334,41112314,25089075,22488181,14035554,8398318,21189366,2141137,12714130,3992653
0.1,4,2744,101.63,14932495,24788305,17341945,22853987,15336763,33192700,73807845,15597164,64130094,26719153,62699100,26553199,28908179,15267107,65985107,28004380,28927500,16517329,41224502,30578043,7024310,19379165,6343340
0.2,4,2744,101.63,15651375,26482672,18326157,24624566,16248136,34239541,63321499,15701844,65077491,26816856,62678556,26554248,28855348,15329973,65855384,28035881,29196728,16540720,41000059,30494049,7074971,20037828,6276519
0.3,4,2744,101.63,16260295,28073120,19189820,26159594,17030533,36922379,66014264,15676492,71017180,26714154,62742840,31854467,28855076,17909483,65754905,27997102,31553337,16558007,41220878,30553493,7028284,20928248,7235132
0.1,1,3375,1.22996,414091,878415,704280,978889,514640,3440295,3712264,877848,10245529,1024322,1108185,6667424,820457,7615753,1784420,1510799,4764222,1223599,855053,1217325,690932,1512820,1780920
0.2,1,3375,1.22996,415726,1207016,836191,1356298,743309,3707747,5008870,825155,10167387,980263,1054216,9441997,17293277,7791933,1807008,1525632,6364936,1219281,844526,1218282,683463,1799488,1891681
0.3,1,3375,1.22996,457436,1389031,875545,1613703,838229,4021994,5533263,704689,8749971,878985,972201,9529324,20616552,5893319,1701708,1404664,6403784,1075608,763983,1095933,569212,1954362,1562799
0.1,2,3375,9.83965,1339572,7424633,5108592,7075503,4365849,12082275,18630216,5844141,27146978,11467499,14671737,21321666,19101018,14370931,20428032,15274162,13526837,8018566,4640132,27725369,1212245,7132560,3584727
0.2,2,3375,9.83965,1664880,8993925,5842082,8610594,5157723,13464826,21202202,5838771,21585960,11450213,14720748,16811582,7657268,10067995,20411739,15246200,13375679,8017187,4574077,10680671,1191501,8007354,4193390
0.3,2,3375,9.83965,1789425,10000867,6335210,10100303,5698754,14735164,23827797,5857470,26186984,11538909,14820622,21218051,7626814,14634780,36880857,15112912,13365761,7987438,4515018,33259527,1222237,8040371,3227583
0.1,3,3375,52.7344,3934022,22669334,15264363,21052204,13486469,28402971,46463444,18451933,61514313,37930035,57429785,38725736,28894527,26275496,61413831,36777650,30991807,20505204,12519111,31507998,3022259,16631368,5985483
0.2,3,3375,52.7344,4441443,25168406,31224708,23310617,14501917,29223574,49101059,18462960,67349480,33799451,57477712,38751985,28844641,22162857,61599179,36595285,32448306,20441744,12599241,31483536,2989593,21202966,9512757
0.3,3,3375,52.7344,4778249,27548298,17898395,25641557,15593039,32187990,55848424,18456807,63083922,33840172,57342585,38335360,28975294,22204785,61546002,36781918,31367258,20500822,12567257,31459980,3022367,22242561,9977922
0.1,4,3375,125,22482989,37180203,25691570,35410320,23392810,49190948,84078153,22502084,96540516,39247963,94391117,39411839,43037653,22316170,98773926,40991572,43370970,23561965,62312568,45207933,10067732,37136701,15376219
0.2,4,3375,125,23927031,39287308,27108208,38124145,26292928,51219231,87543519,22422773,103831920,39206240,93974376,39322427,42920371,22358610,98840624,41103380,46011531,23572781,62696715,44965834,10013284,36202971,14715788
0.3,4,3375,125,25629719,42208784,28263953,38994731,26204154,53498855,90995398,22473636,97095731,39240821,94374556,39357183,42973736,22418298,98781263,40958717,43395376,23573822,62563115,45157523,10142447,39855039,16045284
0.1,1,4096,1.49271,505961,1111158,856939,1456480,788371,4393428,5623448,938822,10970812,1210194,1319670,8887208,899562,5360182,2299086,1937726,6665250,1471522,1003931,1490807,721222,1929462,2003280
0.2,1,4096,1.49271,532222,1569299,1044415,1978444,1050689,4883661,6728676,769402,9350674,1046075,1184494,10290687,20582839,8304882,35019400,1755200,6866855,1262585,895687,35023210,588660,2254061,1617834
0.3,1,4096,1.49271,509054,1844232,27768891,2435433,1192295,5979233,8303886,830430,11209341,1101843,1235520,10264224,20658257,8315267,2200644,1800614,6955386,1312529,957185,1336412,621556,2353473,1934443
0.1,2,4096,11.9417,1728077,10820951,7319650,10397912,6443895,17467135,28499997,8349338,34750191,16424078,28190833,28930833,21395487,17849839,29104695,21940490,17998476,11488952,6135948,15487628,1715300,9502324,3950182
0.2,2,4096,11.9417,2077032,12911548,8350177,12808285,7647657,18469051,30555903,8350630,31962078,16453583,20584758,29125986,11136897,17830072,29114177,21981348,17836715,11473531,6115476,15478092,1694996,11520892,4270532
0.3,2,4096,11.9417,2332988,14652604,9223557,14943323,8336421,22230839,36047803,8356728,34898780,16466537,20775958,30075941,21412679,17740249,29108228,21916267,18273622,11487138,6178954,27873777,1702362,13880079,6902014
0.1,3,4096,64,5230982,33195453,21917109,31147813,19912462,39682701,67038131,26451259,93759039,48320273,83941752,55367143,42057111,33028564,89495224,52775444,46689717,29039022,17615484,48033427,4163503,24858410,8757316
0.2,3,4096,64,6104297,37033853,23764516,36326910,21352555,46527949,74850322,26461447,92283183,48173691,84079069,55070351,41896485,33963881,89369687,52997328,46510114,29179577,17055367,45313959,3990968,31862243,14446953
0.3,3,4096,64,6788472,40253726,25362001,39864477,22820591,47968023,81471974,26445309,90912595,48305775,83965107,53556958,42082682,29728637,89578463,52808253,45046577,29141760,17260008,45461505,4110720,29308308,10145948
0.1,4,4096,151.704,36775058,55209415,37441985,52686810,35170407,78106386,129390787,32327969,143657648,56615318,137318936,57279668,62483483,32758936,143883780,59311353,63158659,33851752,90942455,65640595,14663683,54367540,21566460
0.2,4,4096,151.704,35386376,58380266,39077564,56784757,36164439,73908142,126763717,32359097,142327442,56490918,137096297,57188030,63041384,32476823,143605866,59621986,63158057,33858952,90391400,66095334,14445408,46151201,14077841
0.3,4,4096,151.704,36686492,62087163,41956713,58498320,38906551,77607953,132875208,32273141,147129239,56536701,137007277,63971907,62403465,36567860,144434198,59755317,63621045,34020745,91222327,65550021,14689810,52407264,15746678
0.1,1,4913,1.79045,624618,1463404,1061655,1975084,1098836,6196616,8035626,1094839,10993167,1520266,1705265,11409636,1081272,10352938,2944346,2432861,6066830,1661045,1130067,1768425,725852,2501783,2013087
0.2,1,4913,1.79045,685035,2041021,1358604,2812963,1388134,7275095,9967221,1019337,11130095,1433953,1629977,11501210,20351357,8969838,2943763,2426589,7738785,1645219,1171553,35045437,715848,3247939,2247355
0.3,1,4913,1.79045,667958,2578061,1599827,3141953,1708932,8927991,12551244,948338,8021111,1371395,1583491,10041418,950097,8850249,2842911,2334146,7741113,1544061,1101466,1657775,661720,3725610,2277728
0.1,2,4913,14.3236,2351407,15601761,10298424,15406825,9397887,24569213,39180792,12150679,48705353,22788200,29109745,38432821,16048056,22696405,41104948,30953815,24458813,16365365,8583668,31137739,2420820,16107203,7870088
0.2,2,4913,14.3236,2715686,18753601,11776767,17977476,10682475,26652118,44234348,12125391,48761374,22816778,29369992,37779290,24894039,24822859,41367400,30883118,26277433,16304920,8655042,34600033,2409837,15022078,6268691
0.3,2,4913,14.3236,3191640,20822102,12942062,20869841,11910144,30583855,48759295,12140188,44694181,22809245,29205573,34295463,15960586,18254357,41262226,31080496,24467419,16328564,8605163,21977389,2428406,17740356,7201315
0.1,3,4913,76.7656,7740749,47662554,30710951,47429773,28750119,57915204,100292721,37299250,130126986,68227886,120881389,77424446,60896804,42524496,128867656,74425442,65447654,40504009,24387167,65306155,5651675,42323845,18221233
0.2,3,4913,76.7656,8002999,51820268,33668525,50405313,32948504,61929814,105551559,37252694,131094173,68225035,121488028,77558133,60597011,42544197,129105155,74505476,65223711,40448065,24144532,65156932,5574602,41282968,11780768
0.3,3,4913,76.7656,9294577,59192640,35318924,55642280,34638169,65296108,117818644,37181124,133816473,68133636,121339765,76190478,68183899,41310034,129097264,74782185,66757922,40511909,24627176,65087314,5685923,40805246,11820279
0.1,4,4913,181.963,48165345,81921596,54217973,79144919,50367400,102433419,175180262,45792167,205174653,79930053,197075976,81026842,89250549,46149616,206016617,84134940,90844919,47819696,130193206,94196436,20491051,79306752,28334571
0.2,4,4913,181.963,52769776,99111982,74054217,83334899,54410082,100827219,174433651,45966754,205104329,79984365,197618647,81679314,89154599,46209143,205697010,84278377,91579152,47767725,142783611,93920367,27559865,81043542,34934652
0.3,4,4913,181.963,52133123,89984009,76416932,84828319,56537215,123797094,197364173,55010443,212083677,88559647,196542877,81652647,89296105,46101825,221839255,99614942,91309298,65298318,137552998,104077186,27854111,71195583,20697891
0.1,1,5832,2.12536,684259,1803083,1298776,2899776,1501520,8639345,11878310,1258140,9962467,1862922,2192310,11644066,1293017,8275469,3923296,3176687,7051505,2075469,1439769,2232304,830550,3792778,2457019
0.2,1,5832,2.12536,806412,2768924,1842128,3869552,2046917,10359066,15385484,1258174,14035148,1872453,2177354,12932478,1308056,11061595,3878162,3176030,5651897,2074507,1445941,15475387,866321,4531300,2636470
0.3,1,5832,2.12536,972687,3597085,2172696,4396315,2386549,12365541,17972094,1234657,12787052,1850441,2177275,12753437,1286935,9721768,3833422,3153489,7181851,2053491,1425866,33646263,843601,4990610,2978566
0.1,2,5832,17.0029,3210007,21661212,14419420,21242400,13175627,33724371,54145413,16967957,65978272,31001205,40352329,50597706,21909630,28929048,57344012,42622167,33156357,22635461,11567949,30659588,3332561,20566451,7862846
0.2,2,5832,17.0029,3768676,25421334,16312488,25502074,15219957,34118349,61525225,16841502,66069989,30902285,40459575,49254046,21987502,24603598,57364833,42514158,31702287,22736262,11615914,30504024,3349738,22709312,8885837
0.3,2,5832,17.0029,4339880,28093125,17622751,28856705,16583905,41038927,67917123,16961320,66257613,30988149,40405122,50663537,21917152,30233060,57329836,42605743,33155644,22699275,11530333,30607518,3392778,25722835,9870060
0.1,3,5832,91.125,10672955,70694998,43512051,64379426,40080572,79199655,138147644,51845325,184193007,95169974,170952134,108669868,89345001,57191226,182016729,103966279,93120043,56283035,33936514,91358091,8015899,61390707,26094412
0.2,3,5832,91.125,12301772,77574138,48133707,73887689,45925634,87096097,144285562,52073830,186424925,95785185,175085149,112531083,85031223,63280948,182178829,103676795,92842989,56350071,33905355,93111959,7885984,55535067,17245751
0.3,3,5832,91.125,13302188,84402159,51907215,78980206,47813387,98364318,174532353,51711934,185154864,95232380,171502249,108063250,84770634,57865700,182250778,103557185,92563297,56241352,33452611,90811767,7938513,63121961,17510283
0.1,4,5832,216,68352777,111407949,84342101,106848667,72501587,138206420,246079131,62684270,293371604,111411152,278508718,114616896,125836549,63473443,290140395,117208510,128515341,65638666,184072136,131556124,28664775,116180983,44934683
0.2,4,5832,216,70031060,119450978,83317226,118869973,75682653,153687076,259243123,62725139,291692609,111443081,278112891,114451406,125786078,64470307,291462306,116987032,130195995,76518775,184550103,140692281,29033745,115466147,46312179
0.3,4,5832,216,72268180,125527072,107319209,120244080,79353395,181998024,296018570,62757783,289932120,111343021,279576853,114340505,130816218,63843718,291025748,116719368,128710010,65801751,185344193,131915985,28469815,120198452,47369438
0.1,1,6859,2.49964,929490,2458111,1766303,3941248,2156828,11719363,15989387,1595199,16069499,2502366,3061052,10844907,20589543,10968064,5177514,4179922,9671013,2572375,1790026,2898054,886251,5392078,3670192
0.2,1,6859,2.49964,1037839,3737131,2379905,5189887,2641610,13762722,19754359,1582958,16624098,2418831,2864064,14873420,1654034,10729264,5154546,4289091,9570672,2703482,1844395,2937845,971611,7244103,5070007
0.3,1,6859,2.49964,1079337,4850281,2922063,5944273,3220830,16709220,24326413,1666327,15175472,2506661,2933085,13442879,16517747,12523965,5283567,4379842,7195193,2785225,1895972,35378528,1000879,8429599,6060458
0.1,2,6859,19.9971,4457807,29236287,19587053,29908963,18629749,47380069,76600064,22691157,89918942,41686937,55244595,65713698,29872511,36827233,78261117,57295649,44549261,30802309,16108374,41437265,4452533,31612727,15571139
0.2,2,6859,19.9971,5218439,34330738,22431815,35349732,21102102,49406774,82688992,22747143,87143984,42037931,55169391,62707356,38191392,37229714,78245208,57207107,44603981,30661331,15911513,41737721,4534431,38564636,16598084
0.3,2,6859,19.9971,5874734,38431762,24171800,40482511,22845852,55519429,91729223,22845942,88199837,41780658,55495767,66476935,29608041,36955997,78128231,57058091,44644524,30643939,15862409,42470887,4408964,41656558,18261712
0.1,3,6859,107.172,14659522,96687518,61552703,93705427,56777643,122428475,199129445,70698620,261710633,132056873,237186707,153759498,117265639,79976461,252812903,142858922,128247438,76780961,46404860,126029293,10606968,83140869,33606598
0.2,3,6859,107.172,15517408,103304047,76655713,98868366,60531231,134728764,210484731,70523294,256155488,131992286,236624341,150677613,122000324,79957262,251374387,143259727,128217997,76831292,45653496,128982256,10625223,94333006,35655247
0.3,3,6859,107.172,17729493,115342018,68570577,113190490,67102753,129682301,232052557,70520774,259287005,131488891,236589926,149871387,117192563,81279635,252195339,143007678,127402904,76876954,44780038,141179693,10573727,100229343,41136864
0.1,4,6859,254.037,93274163,166082260,117082597,155034585,100418684,190603394,339688397,85825391,419385960,153103007,387652238,157032904,183166689,87787952,404080576,158871859,179323283,89785693,255368886,182613249,39133727,152352657,60761644
0.2,4,6859,254.037,100904126,177441935,124234750,159539784,104965042,200401717,353994494,85982494,413715345,154520985,391874679,157640682,174369064,87796586,402976125,158884425,179315921,89834836,254576857,186090379,41887283,168428333,64485624
0.3,4,6859,254.037,105752466,196811852,128058347,163219563,110394755,206657308,376589836,85777175,412145265,153102762,403264516,155770021,185718753,87645119,412395354,159589427,181070486,89953246,256878622,183521225,39008161,162855720,59345963
0.1,1,8000,2.91545,1260515,3276554,2289816,5220570,2832813,16413913,22816682,1847357,18128088,3049465,3696274,16142492,11710084,12409515,6901074,5507877,9634950,3258106,2287077,33800370,1057823,6944610,4468948
0.2,1,8000,2.91545,1399351,4833187,3073242,6694749,3679643,18351933,26167265,1978749,16831306,3187241,21390286,16501042,21039948,13528119,6906045,5717237,9028238,3472022,2358157,3898463,1177018,9849098,6531139
0.3,1,8000,2.91545,1334216,6434592,28938015,8113733,4454088,21428169,31937337,1842531,15320097,3041293,14113176,10681219,20822313,9472197,6732201,5516137,11409909,3259569,2304402,3689202,1065281,10631140,6517121
0.1,2,8000,23.3236,5847189,38895040,26104785,40877581,24744797,59439045,104763212,30159222,117164070,54845548,74414936,83154885,39769745,46527175,104560372,74940982,57644416,40796225,21551498,55161310,5976436,42973582,20703665
0.2,2,8000,23.3236,6590765,45888396,29490929,48358919,30102183,66329524,118491398,30211492,114934917,54973775,74368281,86449305,42107542,48032118,104229202,74989371,58746336,40923264,21654621,55922652,5979335,52475670,22464894
0.3,2,8000,23.3236,7577129,51166342,32219877,54391439,31372740,75925654,126851321,30199262,116789031,55242821,74321973,84099043,39669115,47459525,104282965,75242791,59419689,41106124,21588262,55245702,5967380,54258877,24255862
0.1,3,8000,125,20316316,141061969,110488114,129036496,77269285,151457385,274089111,95708773,349548914,177421509,323848539,202794026,168219646,109853989,341126463,192772260,175619807,102902766,62252070,170358986,14584252,116761866,47272094
0.2,3,8000,125,21708754,145321247,101126655,136250864,84575546,184243474,337071930,95268455,354062431,177900614,322807686,199529643,167607533,111389711,340782099,193563223,172567660,102965333,62842152,195214961,14396958,136493895,50412568
0.3,3,8000,125,23446097,167363967,124825091,168058807,92737215,178352795,347882284,95873898,346368638,177718299,321791327,203876560,159378006,110310138,341252671,192360811,173156382,102946657,63274465,170364801,21596911,134992383,54892666
0.1,4,8000,296.296,132518552,221660187,157062258,211976015,139659463,288494751,497411623,115764858,547938790,206966497,525845399,212043450,241691628,118265312,546697780,214930909,246064530,120639592,348557677,263575492,55681950,210082593,81778184
0.2,4,8000,296.296,137920301,253989556,164067379,219557358,143857131,278625573,517610318,115696628,552586256,206875942,525598526,220465056,265361759,124932213,546775430,215403500,247421571,120708892,348400438,260727556,52894368,217677058,83763091
0.3,4,8000,296.296,138164284,248552229,165709595,238960395,154719480,252356004,524655191,115770922,549241175,212833618,534909961,217886975,258830067,118628100,549660232,214592715,243040826,120705629,346833735,247272513,52613481,240672232,86101716
0.1,1,9261,3.375,1480659,4396096,4335008,6360222,3979553,20813476,29920379,2479352,22314878,4152724,5172621,16619492,2974995,9952517,9134514,7423871,10127787,4266810,2900007,4947718,1303904,10333678,6688084
0.2,1,9261,3.375,1545914,6433059,16779322,8735102,4978297,24686187,36686854,2352692,23533371,4018578,4764979,19862366,2632657,15646893,8904699,7352984,14231284,4196027,2888618,8419625,1264295,12815755,7571042
0.3,1,9261,3.375,1961255,8539346,5073989,11808826,5819618,27338732,41383141,2415113,23671804,4089350,4862826,19572467,2712501,14303802,9036444,7444788,12421530,4284892,2874254,4969730,1297608,14469162,9390015
0.1,2,9261,27,7476539,51537237,34352968,57460475,34763252,77743303,133019905,39794722,154927396,73396403,100151490,113485661,52819080,61532683,138169868,98887960,78880739,53778899,28923992,73248909,7929354,59918096,26277076
0.2,2,9261,27,8704540,60910615,38909110,64719072,39198250,86955756,159027768,39631732,155163732,73258391,100834343,113835184,53334520,61688812,138344466,98835786,78604899,53706782,29261508,72806732,7855152,65816026,28404428
0.3,2,9261,27,9462483,68212132,42219566,72729214,42439966,138530328,177320002,39583267,154203180,73917692,100031454,114131217,52993697,61685478,138264799,98755516,78043821,54024336,29112252,73018163,7808885,77035640,32889575
0.1,3,9261,144.703,27173817,185686880,124480247,181941666,107429181,194604927,363849837,127662382,471485722,238481900,434057439,263765821,214004767,143686174,458697712,257058599,231706225,137248351,84439123,234397375,22206387,159104599,59092745
0.2,3,9261,144.703,29102980,205773404,127622569,192236049,112221819,212108530,396037580,128430791,469651577,246632759,444093793,269171074,228185993,146520967,467908892,259127536,233556638,137182612,82332222,253468931,18757760,195502687,69573965
0.3,3,9261,144.703,31380109,238080604,135174975,219715284,123498771,264420984,418889362,127730853,472794756,238147995,434369502,270364887,217174421,145433006,459835627,257338567,231800120,136994025,80242913,229019845,18978301,202280373,68204849
0.1,4,9261,343,169040194,307221415,203406647,299452481,187133552,347785708,662856824,153595670,736438971,275093415,713150645,287202134,326201999,156390157,748393945,290684403,327726546,159848473,468523509,347821619,77749134,282275089,104607669
0.2,4,9261,343,184568990,300712566,212312072,297139546,192807856,379615613,648309605,153380272,737574314,275513358,704381037,286902663,317662684,157497174,732404394,286073520,329568018,159610843,467314709,333890308,70257814,294319574,113039988
0.3,4,9261,343,189122773,333531990,211797091,316528121,209274668,453884670,701603608,153624917,738539072,276127327,710114763,289638022,332069999,157096497,735370514,296200107,330990695,165699363,468939475,331741076,73455913,315013819,121883239
0.1,1,10648,3.88047,1863897,5824075,29574830,9447195,5036500,26131365,37231735,2902780,21680883,5077061,6212095,18221169,16670588,13515449,11488766,9400423,14354276,5265085,3580896,21786702,1497360,14360714,8356562
0.2,1,10648,3.88047,1981488,8272137,5107399,10899890,6489708,29427371,43198471,14569696,28576656,21348120,21979076,24004103,20864433,17080483,11267140,9356332,15103367,5209930,3583917,35248342,1507470,17407819,10504774
0.3,1,10648,3.88047,2282012,11231899,6494103,14751909,8010258,34627850,52418762,2901091,21709495,5078133,6079187,22888169,3327612,15588762,11477143,9367700,15879054,5257306,3637404,6177056,1526847,20566232,12373770
0.1,2,10648,31.0437,10251505,68112515,45024945,72527791,45399324,115240376,182290358,50755322,204690189,95521531,130783612,142921681,68604653,78902763,181353837,128406407,104321968,69402900,37932951,104218487,10011705,78421011,34972193
0.2,2,10648,31.0437,11180745,80205465,52281499,86605483,51635080,126228278,194446153,50689638,201272702,95430097,134292619,143764819,77271728,80247168,181894775,128141978,102657162,69188106,37505153,95672147,9940638,94641660,37879933
0.3,2,10648,31.0437,12350101,89999033,55279267,96405072,56273660,134690437,239975970,50727798,200881025,99845312,130781155,144984167,68598935,79661297,181621301,128387441,102456689,69249578,37616347,95417651,10040446,95786335,41327626
0.1,3,10648,166.375,35108509,268134928,147983881,249739257,144033400,267753491,452268579,168247490,617341229,322834189,578734546,349404004,289197246,201974266,606469690,342054601,305324175,181439210,105824223,310111800,25394552,217948351,80218330
0.2,3,10648,166.375,38489455,272009318,179053271,249929725,148695858,286787382,545764116,170252655,622543709,322565873,576451471,357861213,285255705,191466365,614235485,340918700,311272899,182679874,114671330,341950107,25545513,216390007,86012722
0.3,3,10648,166.375,41546299,295325878,208023001,272881653,167257569,316718417,552292029,176556192,620468035,376780566,595313918,350797109,284291034,184992421,606643132,341455088,309025274,181142764,106460339,307770153,25124728,247845111,87189117
0.1,4,10648,394.37,227923023,381833468,281585198,385810843,250667769,493916501,838815529,208571854,973794932,376800661,949344908,380948079,427400126,208977087,990470637,385145966,435034439,210114550,617145164,463108318,103385853,385951313,138914359
0.2,4,10648,394.37,241724897,445136469,306227454,385666440,266962048,579036747,1055100700,211150353,975155623,373823631,939330518,381058743,429415484,208762041,968964328,376386271,442261741,210908877,627932960,439357240,99897095,413935878,147543894
